,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
598,2019-02-09,8,0,SP26SLAK_5_N001,101,1,121.9592,2019-02-09 08:00:00+00:00,2019-02-09 09:00:00+00:00
601,2019-02-09,9,0,SP26SLAK_5_N001,101,1,109.18955,2019-02-09 09:00:00+00:00,2019-02-09 10:00:00+00:00
604,2019-02-09,10,0,SP26SLAK_5_N001,101,1,79.61524,2019-02-09 10:00:00+00:00,2019-02-09 11:00:00+00:00
607,2019-02-09,11,0,SP26SLAK_5_N001,101,1,69.64393000000001,2019-02-09 11:00:00+00:00,2019-02-09 12:00:00+00:00
610,2019-02-09,12,0,SP26SLAK_5_N001,101,1,38.31053,2019-02-09 12:00:00+00:00,2019-02-09 13:00:00+00:00
613,2019-02-09,13,0,SP26SLAK_5_N001,101,1,40.95385,2019-02-09 13:00:00+00:00,2019-02-09 14:00:00+00:00
616,2019-02-09,14,0,SP26SLAK_5_N001,101,1,40.63453,2019-02-09 14:00:00+00:00,2019-02-09 15:00:00+00:00
619,2019-02-09,15,0,SP26SLAK_5_N001,101,1,42.83766,2019-02-09 15:00:00+00:00,2019-02-09 16:00:00+00:00
622,2019-02-09,16,0,SP26SLAK_5_N001,101,1,64.80339000000001,2019-02-09 16:00:00+00:00,2019-02-09 17:00:00+00:00
625,2019-02-09,17,0,SP26SLAK_5_N001,101,1,113.10281,2019-02-09 17:00:00+00:00,2019-02-09 18:00:00+00:00
628,2019-02-09,18,0,SP26SLAK_5_N001,101,1,148.20638,2019-02-09 18:00:00+00:00,2019-02-09 19:00:00+00:00
631,2019-02-09,19,0,SP26SLAK_5_N001,101,1,170.06223,2019-02-09 19:00:00+00:00,2019-02-09 20:00:00+00:00
634,2019-02-09,20,0,SP26SLAK_5_N001,101,1,150.32191,2019-02-09 20:00:00+00:00,2019-02-09 21:00:00+00:00
637,2019-02-09,21,0,SP26SLAK_5_N001,101,1,150.49231,2019-02-09 21:00:00+00:00,2019-02-09 22:00:00+00:00
640,2019-02-09,22,0,SP26SLAK_5_N001,101,1,147.59576,2019-02-09 22:00:00+00:00,2019-02-09 23:00:00+00:00
643,2019-02-09,23,0,SP26SLAK_5_N001,101,1,133.57735,2019-02-09 23:00:00+00:00,2019-02-10 00:00:00+00:00
646,2019-02-09,24,0,SP26SLAK_5_N001,101,1,126.4278,2019-02-10 00:00:00+00:00,2019-02-10 01:00:00+00:00
649,2019-02-10,1,0,SP26SLAK_5_N001,113,1,148.34145,2019-02-10 01:00:00+00:00,2019-02-10 02:00:00+00:00
652,2019-02-10,2,0,SP26SLAK_5_N001,113,1,134.38038999999998,2019-02-10 02:00:00+00:00,2019-02-10 03:00:00+00:00
655,2019-02-10,3,0,SP26SLAK_5_N001,113,1,123.11566,2019-02-10 03:00:00+00:00,2019-02-10 04:00:00+00:00
658,2019-02-10,4,0,SP26SLAK_5_N001,113,1,114.52139,2019-02-10 04:00:00+00:00,2019-02-10 05:00:00+00:00
661,2019-02-10,5,0,SP26SLAK_5_N001,113,1,116.01794,2019-02-10 05:00:00+00:00,2019-02-10 06:00:00+00:00
664,2019-02-10,6,0,SP26SLAK_5_N001,113,1,120.68908,2019-02-10 06:00:00+00:00,2019-02-10 07:00:00+00:00
667,2019-02-10,7,0,SP26SLAK_5_N001,113,1,132.83084,2019-02-10 07:00:00+00:00,2019-02-10 08:00:00+00:00
670,2019-02-10,8,0,SP26SLAK_5_N001,113,1,121.93891,2019-02-10 08:00:00+00:00,2019-02-10 09:00:00+00:00
673,2019-02-10,9,0,SP26SLAK_5_N001,113,1,120.74696000000002,2019-02-10 09:00:00+00:00,2019-02-10 10:00:00+00:00
676,2019-02-10,10,0,SP26SLAK_5_N001,113,1,79.47635,2019-02-10 10:00:00+00:00,2019-02-10 11:00:00+00:00
679,2019-02-10,11,0,SP26SLAK_5_N001,113,1,77.80431999999999,2019-02-10 11:00:00+00:00,2019-02-10 12:00:00+00:00
682,2019-02-10,12,0,SP26SLAK_5_N001,113,1,54.37973,2019-02-10 12:00:00+00:00,2019-02-10 13:00:00+00:00
685,2019-02-10,13,0,SP26SLAK_5_N001,113,1,63.242630000000005,2019-02-10 13:00:00+00:00,2019-02-10 14:00:00+00:00
688,2019-02-10,14,0,SP26SLAK_5_N001,113,1,73.07381,2019-02-10 14:00:00+00:00,2019-02-10 15:00:00+00:00
691,2019-02-10,15,0,SP26SLAK_5_N001,113,1,76.63046999999999,2019-02-10 15:00:00+00:00,2019-02-10 16:00:00+00:00
694,2019-02-10,16,0,SP26SLAK_5_N001,113,1,90.52268000000001,2019-02-10 16:00:00+00:00,2019-02-10 17:00:00+00:00
697,2019-02-10,17,0,SP26SLAK_5_N001,113,1,132.28323,2019-02-10 17:00:00+00:00,2019-02-10 18:00:00+00:00
700,2019-02-10,18,0,SP26SLAK_5_N001,113,1,148.39645,2019-02-10 18:00:00+00:00,2019-02-10 19:00:00+00:00
703,2019-02-10,19,0,SP26SLAK_5_N001,113,1,160.30386000000001,2019-02-10 19:00:00+00:00,2019-02-10 20:00:00+00:00
706,2019-02-10,20,0,SP26SLAK_5_N001,113,1,155.66496,2019-02-10 20:00:00+00:00,2019-02-10 21:00:00+00:00
709,2019-02-10,21,0,SP26SLAK_5_N001,113,1,152.2217,2019-02-10 21:00:00+00:00,2019-02-10 22:00:00+00:00
712,2019-02-10,22,0,SP26SLAK_5_N001,113,1,149.75368,2019-02-10 22:00:00+00:00,2019-02-10 23:00:00+00:00
715,2019-02-10,23,0,SP26SLAK_5_N001,113,1,148.33553999999998,2019-02-10 23:00:00+00:00,2019-02-11 00:00:00+00:00
718,2019-02-10,24,0,SP26SLAK_5_N001,113,1,138.12813,2019-02-11 00:00:00+00:00,2019-02-11 01:00:00+00:00
721,2019-02-11,1,0,SP26SLAK_5_N001,125,1,140.55943,2019-02-11 01:00:00+00:00,2019-02-11 02:00:00+00:00
724,2019-02-11,2,0,SP26SLAK_5_N001,125,1,131.19236999999998,2019-02-11 02:00:00+00:00,2019-02-11 03:00:00+00:00
727,2019-02-11,3,0,SP26SLAK_5_N001,125,1,123.86791000000001,2019-02-11 03:00:00+00:00,2019-02-11 04:00:00+00:00
730,2019-02-11,4,0,SP26SLAK_5_N001,125,1,130.15974,2019-02-11 04:00:00+00:00,2019-02-11 05:00:00+00:00
733,2019-02-11,5,0,SP26SLAK_5_N001,125,1,148.38365,2019-02-11 05:00:00+00:00,2019-02-11 06:00:00+00:00
736,2019-02-11,6,0,SP26SLAK_5_N001,125,1,179.59088,2019-02-11 06:00:00+00:00,2019-02-11 07:00:00+00:00
739,2019-02-11,7,0,SP26SLAK_5_N001,125,1,224.5917,2019-02-11 07:00:00+00:00,2019-02-11 08:00:00+00:00
742,2019-02-11,8,0,SP26SLAK_5_N001,125,1,183.01693999999998,2019-02-11 08:00:00+00:00,2019-02-11 09:00:00+00:00
745,2019-02-11,9,0,SP26SLAK_5_N001,125,1,140.57686,2019-02-11 09:00:00+00:00,2019-02-11 10:00:00+00:00
748,2019-02-11,10,0,SP26SLAK_5_N001,125,1,111.76902,2019-02-11 10:00:00+00:00,2019-02-11 11:00:00+00:00
751,2019-02-11,11,0,SP26SLAK_5_N001,125,1,100.05986,2019-02-11 11:00:00+00:00,2019-02-11 12:00:00+00:00
754,2019-02-11,12,0,SP26SLAK_5_N001,125,1,82.36901,2019-02-11 12:00:00+00:00,2019-02-11 13:00:00+00:00
757,2019-02-11,13,0,SP26SLAK_5_N001,125,1,88.11157,2019-02-11 13:00:00+00:00,2019-02-11 14:00:00+00:00
760,2019-02-11,14,0,SP26SLAK_5_N001,125,1,76.55623,2019-02-11 14:00:00+00:00,2019-02-11 15:00:00+00:00
763,2019-02-11,15,0,SP26SLAK_5_N001,125,1,64.59394,2019-02-11 15:00:00+00:00,2019-02-11 16:00:00+00:00
766,2019-02-11,16,0,SP26SLAK_5_N001,125,1,100.76073000000001,2019-02-11 16:00:00+00:00,2019-02-11 17:00:00+00:00
769,2019-02-11,17,0,SP26SLAK_5_N001,125,1,169.92177,2019-02-11 17:00:00+00:00,2019-02-11 18:00:00+00:00
772,2019-02-11,18,0,SP26SLAK_5_N001,125,1,201.30829,2019-02-11 18:00:00+00:00,2019-02-11 19:00:00+00:00
775,2019-02-11,19,0,SP26SLAK_5_N001,125,1,250.52026,2019-02-11 19:00:00+00:00,2019-02-11 20:00:00+00:00
778,2019-02-11,20,0,SP26SLAK_5_N001,125,1,224.15102000000002,2019-02-11 20:00:00+00:00,2019-02-11 21:00:00+00:00
781,2019-02-11,21,0,SP26SLAK_5_N001,125,1,213.2905,2019-02-11 21:00:00+00:00,2019-02-11 22:00:00+00:00
784,2019-02-11,22,0,SP26SLAK_5_N001,125,1,201.10588,2019-02-11 22:00:00+00:00,2019-02-11 23:00:00+00:00
787,2019-02-11,23,0,SP26SLAK_5_N001,125,1,182.36462,2019-02-11 23:00:00+00:00,2019-02-12 00:00:00+00:00
790,2019-02-11,24,0,SP26SLAK_5_N001,125,1,161.29903000000002,2019-02-12 00:00:00+00:00,2019-02-12 01:00:00+00:00
793,2019-02-12,1,0,SP26SLAK_5_N001,137,1,69.95563,2019-02-12 01:00:00+00:00,2019-02-12 02:00:00+00:00
796,2019-02-12,2,0,SP26SLAK_5_N001,137,1,63.7496,2019-02-12 02:00:00+00:00,2019-02-12 03:00:00+00:00
799,2019-02-12,3,0,SP26SLAK_5_N001,137,1,63.13414,2019-02-12 03:00:00+00:00,2019-02-12 04:00:00+00:00
802,2019-02-12,4,0,SP26SLAK_5_N001,137,1,63.48721999999999,2019-02-12 04:00:00+00:00,2019-02-12 05:00:00+00:00
805,2019-02-12,5,0,SP26SLAK_5_N001,137,1,66.35204,2019-02-12 05:00:00+00:00,2019-02-12 06:00:00+00:00
808,2019-02-12,6,0,SP26SLAK_5_N001,137,1,81.68188,2019-02-12 06:00:00+00:00,2019-02-12 07:00:00+00:00
811,2019-02-12,7,0,SP26SLAK_5_N001,137,1,110.46053,2019-02-12 07:00:00+00:00,2019-02-12 08:00:00+00:00
814,2019-02-12,8,0,SP26SLAK_5_N001,137,1,87.24205,2019-02-12 08:00:00+00:00,2019-02-12 09:00:00+00:00
817,2019-02-12,9,0,SP26SLAK_5_N001,137,1,66.59187,2019-02-12 09:00:00+00:00,2019-02-12 10:00:00+00:00
820,2019-02-12,10,0,SP26SLAK_5_N001,137,1,59.01268,2019-02-12 10:00:00+00:00,2019-02-12 11:00:00+00:00
823,2019-02-12,11,0,SP26SLAK_5_N001,137,1,46.30327,2019-02-12 11:00:00+00:00,2019-02-12 12:00:00+00:00
826,2019-02-12,12,0,SP26SLAK_5_N001,137,1,40.60415,2019-02-12 12:00:00+00:00,2019-02-12 13:00:00+00:00
829,2019-02-12,13,0,SP26SLAK_5_N001,137,1,38.54996,2019-02-12 13:00:00+00:00,2019-02-12 14:00:00+00:00
832,2019-02-12,14,0,SP26SLAK_5_N001,137,1,47.07563,2019-02-12 14:00:00+00:00,2019-02-12 15:00:00+00:00
835,2019-02-12,15,0,SP26SLAK_5_N001,137,1,55.649980000000006,2019-02-12 15:00:00+00:00,2019-02-12 16:00:00+00:00
838,2019-02-12,16,0,SP26SLAK_5_N001,137,1,64.988,2019-02-12 16:00:00+00:00,2019-02-12 17:00:00+00:00
841,2019-02-12,17,0,SP26SLAK_5_N001,137,1,76.53699999999999,2019-02-12 17:00:00+00:00,2019-02-12 18:00:00+00:00
844,2019-02-12,18,0,SP26SLAK_5_N001,137,1,98.10478,2019-02-12 18:00:00+00:00,2019-02-12 19:00:00+00:00
847,2019-02-12,19,0,SP26SLAK_5_N001,137,1,120.93247,2019-02-12 19:00:00+00:00,2019-02-12 20:00:00+00:00
850,2019-02-12,20,0,SP26SLAK_5_N001,137,1,105.14222,2019-02-12 20:00:00+00:00,2019-02-12 21:00:00+00:00
853,2019-02-12,21,0,SP26SLAK_5_N001,137,1,96.08573,2019-02-12 21:00:00+00:00,2019-02-12 22:00:00+00:00
856,2019-02-12,22,0,SP26SLAK_5_N001,137,1,87.93901,2019-02-12 22:00:00+00:00,2019-02-12 23:00:00+00:00
859,2019-02-12,23,0,SP26SLAK_5_N001,137,1,74.58863000000001,2019-02-12 23:00:00+00:00,2019-02-13 00:00:00+00:00
862,2019-02-12,24,0,SP26SLAK_5_N001,137,1,66.69619,2019-02-13 00:00:00+00:00,2019-02-13 01:00:00+00:00
865,2019-02-13,1,0,SP26SLAK_5_N001,149,1,57.52669,2019-02-13 01:00:00+00:00,2019-02-13 02:00:00+00:00
868,2019-02-13,2,0,SP26SLAK_5_N001,149,1,53.97381,2019-02-13 02:00:00+00:00,2019-02-13 03:00:00+00:00
871,2019-02-13,3,0,SP26SLAK_5_N001,149,1,52.38596,2019-02-13 03:00:00+00:00,2019-02-13 04:00:00+00:00
874,2019-02-13,4,0,SP26SLAK_5_N001,149,1,52.57914,2019-02-13 04:00:00+00:00,2019-02-13 05:00:00+00:00
877,2019-02-13,5,0,SP26SLAK_5_N001,149,1,53.93614,2019-02-13 05:00:00+00:00,2019-02-13 06:00:00+00:00
880,2019-02-13,6,0,SP26SLAK_5_N001,149,1,63.35653000000001,2019-02-13 06:00:00+00:00,2019-02-13 07:00:00+00:00
883,2019-02-13,7,0,SP26SLAK_5_N001,149,1,82.49258,2019-02-13 07:00:00+00:00,2019-02-13 08:00:00+00:00
886,2019-02-13,8,0,SP26SLAK_5_N001,149,1,81.18618000000001,2019-02-13 08:00:00+00:00,2019-02-13 09:00:00+00:00
889,2019-02-13,9,0,SP26SLAK_5_N001,149,1,67.0622,2019-02-13 09:00:00+00:00,2019-02-13 10:00:00+00:00
892,2019-02-13,10,0,SP26SLAK_5_N001,149,1,59.390390000000004,2019-02-13 10:00:00+00:00,2019-02-13 11:00:00+00:00
895,2019-02-13,11,0,SP26SLAK_5_N001,149,1,53.76491,2019-02-13 11:00:00+00:00,2019-02-13 12:00:00+00:00
898,2019-02-13,12,0,SP26SLAK_5_N001,149,1,54.1133,2019-02-13 12:00:00+00:00,2019-02-13 13:00:00+00:00
901,2019-02-13,13,0,SP26SLAK_5_N001,149,1,56.13915,2019-02-13 13:00:00+00:00,2019-02-13 14:00:00+00:00
904,2019-02-13,14,0,SP26SLAK_5_N001,149,1,53.23709,2019-02-13 14:00:00+00:00,2019-02-13 15:00:00+00:00
907,2019-02-13,15,0,SP26SLAK_5_N001,149,1,57.31916,2019-02-13 15:00:00+00:00,2019-02-13 16:00:00+00:00
910,2019-02-13,16,0,SP26SLAK_5_N001,149,1,61.18761,2019-02-13 16:00:00+00:00,2019-02-13 17:00:00+00:00
913,2019-02-13,17,0,SP26SLAK_5_N001,149,1,78.30504,2019-02-13 17:00:00+00:00,2019-02-13 18:00:00+00:00
916,2019-02-13,18,0,SP26SLAK_5_N001,149,1,82.73947,2019-02-13 18:00:00+00:00,2019-02-13 19:00:00+00:00
919,2019-02-13,19,0,SP26SLAK_5_N001,149,1,92.839,2019-02-13 19:00:00+00:00,2019-02-13 20:00:00+00:00
922,2019-02-13,20,0,SP26SLAK_5_N001,149,1,84.59829,2019-02-13 20:00:00+00:00,2019-02-13 21:00:00+00:00
925,2019-02-13,21,0,SP26SLAK_5_N001,149,1,81.06191,2019-02-13 21:00:00+00:00,2019-02-13 22:00:00+00:00
928,2019-02-13,22,0,SP26SLAK_5_N001,149,1,72.08249,2019-02-13 22:00:00+00:00,2019-02-13 23:00:00+00:00
931,2019-02-13,23,0,SP26SLAK_5_N001,149,1,63.8365,2019-02-13 23:00:00+00:00,2019-02-14 00:00:00+00:00
934,2019-02-13,24,0,SP26SLAK_5_N001,149,1,58.9877,2019-02-14 00:00:00+00:00,2019-02-14 01:00:00+00:00
937,2019-02-14,1,0,SP26SLAK_5_N001,161,1,67.55215,2019-02-14 01:00:00+00:00,2019-02-14 02:00:00+00:00
940,2019-02-14,2,0,SP26SLAK_5_N001,161,1,66.32979,2019-02-14 02:00:00+00:00,2019-02-14 03:00:00+00:00
943,2019-02-14,3,0,SP26SLAK_5_N001,161,1,64.86948000000001,2019-02-14 03:00:00+00:00,2019-02-14 04:00:00+00:00
946,2019-02-14,4,0,SP26SLAK_5_N001,161,1,64.8247,2019-02-14 04:00:00+00:00,2019-02-14 05:00:00+00:00
949,2019-02-14,5,0,SP26SLAK_5_N001,161,1,67.60834,2019-02-14 05:00:00+00:00,2019-02-14 06:00:00+00:00
952,2019-02-14,6,0,SP26SLAK_5_N001,161,1,80.37886999999999,2019-02-14 06:00:00+00:00,2019-02-14 07:00:00+00:00
955,2019-02-14,7,0,SP26SLAK_5_N001,161,1,97.56224,2019-02-14 07:00:00+00:00,2019-02-14 08:00:00+00:00
958,2019-02-14,8,0,SP26SLAK_5_N001,161,1,108.93998,2019-02-14 08:00:00+00:00,2019-02-14 09:00:00+00:00
961,2019-02-14,9,0,SP26SLAK_5_N001,161,1,94.00595,2019-02-14 09:00:00+00:00,2019-02-14 10:00:00+00:00
964,2019-02-14,10,0,SP26SLAK_5_N001,161,1,86.96615,2019-02-14 10:00:00+00:00,2019-02-14 11:00:00+00:00
967,2019-02-14,11,0,SP26SLAK_5_N001,161,1,82.36451,2019-02-14 11:00:00+00:00,2019-02-14 12:00:00+00:00
970,2019-02-14,12,0,SP26SLAK_5_N001,161,1,80.61878,2019-02-14 12:00:00+00:00,2019-02-14 13:00:00+00:00
973,2019-02-14,13,0,SP26SLAK_5_N001,161,1,73.46818,2019-02-14 13:00:00+00:00,2019-02-14 14:00:00+00:00
976,2019-02-14,14,0,SP26SLAK_5_N001,161,1,69.79823,2019-02-14 14:00:00+00:00,2019-02-14 15:00:00+00:00
979,2019-02-14,15,0,SP26SLAK_5_N001,161,1,66.14203,2019-02-14 15:00:00+00:00,2019-02-14 16:00:00+00:00
982,2019-02-14,16,0,SP26SLAK_5_N001,161,1,69.63569,2019-02-14 16:00:00+00:00,2019-02-14 17:00:00+00:00
985,2019-02-14,17,0,SP26SLAK_5_N001,161,1,90.56324000000001,2019-02-14 17:00:00+00:00,2019-02-14 18:00:00+00:00
988,2019-02-14,18,0,SP26SLAK_5_N001,161,1,106.10458,2019-02-14 18:00:00+00:00,2019-02-14 19:00:00+00:00
991,2019-02-14,19,0,SP26SLAK_5_N001,161,1,117.14702,2019-02-14 19:00:00+00:00,2019-02-14 20:00:00+00:00
994,2019-02-14,20,0,SP26SLAK_5_N001,161,1,107.26796000000002,2019-02-14 20:00:00+00:00,2019-02-14 21:00:00+00:00
997,2019-02-14,21,0,SP26SLAK_5_N001,161,1,103.6545,2019-02-14 21:00:00+00:00,2019-02-14 22:00:00+00:00
1000,2019-02-14,22,0,SP26SLAK_5_N001,161,1,87.52292,2019-02-14 22:00:00+00:00,2019-02-14 23:00:00+00:00
1003,2019-02-14,23,0,SP26SLAK_5_N001,161,1,78.77308000000001,2019-02-14 23:00:00+00:00,2019-02-15 00:00:00+00:00
1006,2019-02-14,24,0,SP26SLAK_5_N001,161,1,74.0323,2019-02-15 00:00:00+00:00,2019-02-15 01:00:00+00:00
1009,2019-02-15,1,0,SP26SLAK_5_N001,173,1,62.38146,2019-02-15 01:00:00+00:00,2019-02-15 02:00:00+00:00
1012,2019-02-15,2,0,SP26SLAK_5_N001,173,1,56.62951999999999,2019-02-15 02:00:00+00:00,2019-02-15 03:00:00+00:00
1015,2019-02-15,3,0,SP26SLAK_5_N001,173,1,54.62066,2019-02-15 03:00:00+00:00,2019-02-15 04:00:00+00:00
1018,2019-02-15,4,0,SP26SLAK_5_N001,173,1,56.666540000000005,2019-02-15 04:00:00+00:00,2019-02-15 05:00:00+00:00
1021,2019-02-15,5,0,SP26SLAK_5_N001,173,1,60.4626,2019-02-15 05:00:00+00:00,2019-02-15 06:00:00+00:00
1024,2019-02-15,6,0,SP26SLAK_5_N001,173,1,73.67471,2019-02-15 06:00:00+00:00,2019-02-15 07:00:00+00:00
1027,2019-02-15,7,0,SP26SLAK_5_N001,173,1,88.76762,2019-02-15 07:00:00+00:00,2019-02-15 08:00:00+00:00
1030,2019-02-15,8,0,SP26SLAK_5_N001,173,1,81.41155,2019-02-15 08:00:00+00:00,2019-02-15 09:00:00+00:00
1033,2019-02-15,9,0,SP26SLAK_5_N001,173,1,74.75718,2019-02-15 09:00:00+00:00,2019-02-15 10:00:00+00:00
1036,2019-02-15,10,0,SP26SLAK_5_N001,173,1,65.3525,2019-02-15 10:00:00+00:00,2019-02-15 11:00:00+00:00
1039,2019-02-15,11,0,SP26SLAK_5_N001,173,1,60.071709999999996,2019-02-15 11:00:00+00:00,2019-02-15 12:00:00+00:00
1042,2019-02-15,12,0,SP26SLAK_5_N001,173,1,59.61108,2019-02-15 12:00:00+00:00,2019-02-15 13:00:00+00:00
1045,2019-02-15,13,0,SP26SLAK_5_N001,173,1,54.999669999999995,2019-02-15 13:00:00+00:00,2019-02-15 14:00:00+00:00
1048,2019-02-15,14,0,SP26SLAK_5_N001,173,1,59.610659999999996,2019-02-15 14:00:00+00:00,2019-02-15 15:00:00+00:00
1051,2019-02-15,15,0,SP26SLAK_5_N001,173,1,61.54498,2019-02-15 15:00:00+00:00,2019-02-15 16:00:00+00:00
1054,2019-02-15,16,0,SP26SLAK_5_N001,173,1,64.40604,2019-02-15 16:00:00+00:00,2019-02-15 17:00:00+00:00
1057,2019-02-15,17,0,SP26SLAK_5_N001,173,1,80.21863,2019-02-15 17:00:00+00:00,2019-02-15 18:00:00+00:00
1060,2019-02-15,18,0,SP26SLAK_5_N001,173,1,94.23608,2019-02-15 18:00:00+00:00,2019-02-15 19:00:00+00:00
1063,2019-02-15,19,0,SP26SLAK_5_N001,173,1,101.13615,2019-02-15 19:00:00+00:00,2019-02-15 20:00:00+00:00
1066,2019-02-15,20,0,SP26SLAK_5_N001,173,1,95.04809,2019-02-15 20:00:00+00:00,2019-02-15 21:00:00+00:00
1069,2019-02-15,21,0,SP26SLAK_5_N001,173,1,92.64778000000001,2019-02-15 21:00:00+00:00,2019-02-15 22:00:00+00:00
1072,2019-02-15,22,0,SP26SLAK_5_N001,173,1,83.60269,2019-02-15 22:00:00+00:00,2019-02-15 23:00:00+00:00
1075,2019-02-15,23,0,SP26SLAK_5_N001,173,1,72.20237,2019-02-15 23:00:00+00:00,2019-02-16 00:00:00+00:00
1078,2019-02-15,24,0,SP26SLAK_5_N001,173,1,68.67291999999999,2019-02-16 00:00:00+00:00,2019-02-16 01:00:00+00:00
1081,2019-02-16,1,0,SP26SLAK_5_N001,185,1,67.22216999999999,2019-02-16 01:00:00+00:00,2019-02-16 02:00:00+00:00
1084,2019-02-16,2,0,SP26SLAK_5_N001,185,1,61.80816,2019-02-16 02:00:00+00:00,2019-02-16 03:00:00+00:00
1087,2019-02-16,3,0,SP26SLAK_5_N001,185,1,60.11764,2019-02-16 03:00:00+00:00,2019-02-16 04:00:00+00:00
1090,2019-02-16,4,0,SP26SLAK_5_N001,185,1,59.9603,2019-02-16 04:00:00+00:00,2019-02-16 05:00:00+00:00
1093,2019-02-16,5,0,SP26SLAK_5_N001,185,1,67.08921,2019-02-16 05:00:00+00:00,2019-02-16 06:00:00+00:00
1096,2019-02-16,6,0,SP26SLAK_5_N001,185,1,78.45316,2019-02-16 06:00:00+00:00,2019-02-16 07:00:00+00:00
1099,2019-02-16,7,0,SP26SLAK_5_N001,185,1,72.11021,2019-02-16 07:00:00+00:00,2019-02-16 08:00:00+00:00
1102,2019-02-16,8,0,SP26SLAK_5_N001,185,1,59.53878,2019-02-16 08:00:00+00:00,2019-02-16 09:00:00+00:00
1105,2019-02-16,9,0,SP26SLAK_5_N001,185,1,34.65828,2019-02-16 09:00:00+00:00,2019-02-16 10:00:00+00:00
1108,2019-02-16,10,0,SP26SLAK_5_N001,185,1,22.00626,2019-02-16 10:00:00+00:00,2019-02-16 11:00:00+00:00
1111,2019-02-16,11,0,SP26SLAK_5_N001,185,1,14.1373,2019-02-16 11:00:00+00:00,2019-02-16 12:00:00+00:00
1114,2019-02-16,12,0,SP26SLAK_5_N001,185,1,6.756460000000001,2019-02-16 12:00:00+00:00,2019-02-16 13:00:00+00:00
1117,2019-02-16,13,0,SP26SLAK_5_N001,185,1,3.8436800000000004,2019-02-16 13:00:00+00:00,2019-02-16 14:00:00+00:00
1120,2019-02-16,14,0,SP26SLAK_5_N001,185,1,3.81911,2019-02-16 14:00:00+00:00,2019-02-16 15:00:00+00:00
1123,2019-02-16,15,0,SP26SLAK_5_N001,185,1,6.376530000000001,2019-02-16 15:00:00+00:00,2019-02-16 16:00:00+00:00
1126,2019-02-16,16,0,SP26SLAK_5_N001,185,1,15.827520000000002,2019-02-16 16:00:00+00:00,2019-02-16 17:00:00+00:00
1129,2019-02-16,17,0,SP26SLAK_5_N001,185,1,41.7621,2019-02-16 17:00:00+00:00,2019-02-16 18:00:00+00:00
1132,2019-02-16,18,0,SP26SLAK_5_N001,185,1,83.23123000000001,2019-02-16 18:00:00+00:00,2019-02-16 19:00:00+00:00
1135,2019-02-16,19,0,SP26SLAK_5_N001,185,1,93.98871,2019-02-16 19:00:00+00:00,2019-02-16 20:00:00+00:00
1138,2019-02-16,20,0,SP26SLAK_5_N001,185,1,89.56574,2019-02-16 20:00:00+00:00,2019-02-16 21:00:00+00:00
1141,2019-02-16,21,0,SP26SLAK_5_N001,185,1,81.89345,2019-02-16 21:00:00+00:00,2019-02-16 22:00:00+00:00
1144,2019-02-16,22,0,SP26SLAK_5_N001,185,1,74.27490999999999,2019-02-16 22:00:00+00:00,2019-02-16 23:00:00+00:00
1147,2019-02-16,23,0,SP26SLAK_5_N001,185,1,68.63996999999999,2019-02-16 23:00:00+00:00,2019-02-17 00:00:00+00:00
1150,2019-02-16,24,0,SP26SLAK_5_N001,185,1,68.37021999999999,2019-02-17 00:00:00+00:00,2019-02-17 01:00:00+00:00
1153,2019-02-17,1,0,SP26SLAK_5_N001,197,1,71.18835,2019-02-17 01:00:00+00:00,2019-02-17 02:00:00+00:00
1156,2019-02-17,2,0,SP26SLAK_5_N001,197,1,70.6687,2019-02-17 02:00:00+00:00,2019-02-17 03:00:00+00:00
1159,2019-02-17,3,0,SP26SLAK_5_N001,197,1,68.53081999999999,2019-02-17 03:00:00+00:00,2019-02-17 04:00:00+00:00
1162,2019-02-17,4,0,SP26SLAK_5_N001,197,1,66.06815,2019-02-17 04:00:00+00:00,2019-02-17 05:00:00+00:00
1165,2019-02-17,5,0,SP26SLAK_5_N001,197,1,71.25719000000001,2019-02-17 05:00:00+00:00,2019-02-17 06:00:00+00:00
1168,2019-02-17,6,0,SP26SLAK_5_N001,197,1,72.12485,2019-02-17 06:00:00+00:00,2019-02-17 07:00:00+00:00
1171,2019-02-17,7,0,SP26SLAK_5_N001,197,1,78.76529000000001,2019-02-17 07:00:00+00:00,2019-02-17 08:00:00+00:00
1174,2019-02-17,8,0,SP26SLAK_5_N001,197,1,68.3759,2019-02-17 08:00:00+00:00,2019-02-17 09:00:00+00:00
1177,2019-02-17,9,0,SP26SLAK_5_N001,197,1,52.15661,2019-02-17 09:00:00+00:00,2019-02-17 10:00:00+00:00
1180,2019-02-17,10,0,SP26SLAK_5_N001,197,1,24.188979999999997,2019-02-17 10:00:00+00:00,2019-02-17 11:00:00+00:00
1183,2019-02-17,11,0,SP26SLAK_5_N001,197,1,24.77487,2019-02-17 11:00:00+00:00,2019-02-17 12:00:00+00:00
1186,2019-02-17,12,0,SP26SLAK_5_N001,197,1,16.89883,2019-02-17 12:00:00+00:00,2019-02-17 13:00:00+00:00
1189,2019-02-17,13,0,SP26SLAK_5_N001,197,1,12.97453,2019-02-17 13:00:00+00:00,2019-02-17 14:00:00+00:00
